suburb,state,lat,lng
Warraweena,SA,-30.8075,138.677
Warrawidgee,NSW,-34.29367,145.8016
Warrawong,NSW,-34.48444,150.8875
Warrayure,VIC,-37.70387,142.18891
Warrazambil Creek,NSW,-28.44163,153.02837
Warregah Island,NSW,-29.38825,153.22384
Warrego,NT,-18.9178,136.51626
Warrell Creek,NSW,-30.77399,152.90294
Warren,NSW,-31.70265,147.81617
Warren,SA,-34.78408,138.95773
Warrenbayne,VIC,-36.68012,145.93829
Warrendine,NSW,-33.2906,149.099
Warrenheip,VIC,-37.575,143.923
Warrenmang,VIC,-37.03227,143.30141
Warrentinna,TAS,-41.09935,147.74829
Warrenup,WA,-34.97574,117.8473
Warri,NSW,-35.32762,149.69385
Warriewood,NSW,-33.68814,151.29478
Warriewood Dc,NSW,-33.694,151.301
Warriewood Shopping Square,NSW,-33.6957,151.296
Warrigal,NSW,-31.613,147.286
Warrill View,QLD,-27.82583,152.62146
Warrimoo,NSW,-33.71667,150.6
Warringah Mall,NSW,-33.76721,151.26537
Warrion,VIC,-38.21667,143.56667
Warriwillah,NSW,-31.7945,152.31
Warrnambool,VIC,-38.36868,142.49821
Warrnambool East,VIC,-38.36868,142.49821
Warrnambool West,VIC,-38.36633,142.46622
Warrock,VIC,-37.44026,141.329
Warrong,VIC,-38.1836,142.31013
Warroo,NSW,-33.30278,147.56248
Warroo,QLD,-28.63279,151.41586
Warrow,SA,-34.40206,135.46864
Warrubullen,QLD,-17.70112,146.01198
Warrumbungle,NSW,-31.2671,149.00078
Warruwi,NT,-11.6579,133.378
Wartaka,SA,-32.4921,136.996
Wartook,VIC,-36.7204,142.181
Warumbul,NSW,-34.04602,151.12284
Warumungu,NT,-19.4366,134.223
Warunda,SA,-34.48561,135.6826
Warwick,QLD,-28.21573,152.02817
Warwick,WA,-31.84213,115.8128
Warwick Dc,QLD,-28.2347,152.045
Warwick Farm,NSW,-33.91134,150.93816
Washpool,NSW,-32.36551,151.917
Washpool,QLD,-27.8307,152.752
Washpool,SA,-33.3531,138.58985
Wasleys,SA,-34.47807,138.68621
Watagan,NSW,-33.0064,151.274
Watalgan,QLD,-24.63944,152.02853
Watanobbi,NSW,-33.269,151.426
Watarru,SA,-27.0236,129.901
Watchem,VIC,-36.15453,142.86175
Watchem West,VIC,-36.20082,142.77001
Watchman,SA,-34.05961,138.43054
Watchupga,VIC,-35.74517,142.64019
Wateranga,QLD,-25.39117,151.84426
Waterbank,WA,-17.8194,122.22024
Watercarrin,WA,-31.44058,117.24132
Waterfall,NSW,-34.14241,150.99183
Waterfall Gully,SA,-34.96,138.676
Waterford,QLD,-27.7108,153.1469
Waterford,VIC,-37.51624,147.20149
Waterford,WA,-32.01446,115.88966
Waterford Park,VIC,-37.30066,145.06657
Waterford West,QLD,-27.69111,153.12778
Waterfront Place,QLD,-27.46998,153.03048
Watergardens,VIC,-37.69914,144.77682
Waterholes,VIC,-37.64863,147.71964
Waterhouse,TAS,-40.95735,147.57912
Waterloo,NSW,-33.90026,151.20618
Waterloo,QLD,-24.75932,152.01129
Waterloo,SA,-33.99494,138.88094
Waterloo,TAS,-43.20901,146.96698
Waterloo,VIC,-37.36059,143.41592
Waterloo,WA,-33.33474,115.76935
Waterloo Corner,SA,-34.72966,138.57593
Waterloo Dc,NSW,-33.9003,151.206
Watermans Bay,WA,-31.8496,115.755
Watersleigh,NSW,-34.852,150.52694
Watervale,SA,-33.96359,138.64421
Waterview,NSW,-29.68579,152.90294
Waterview Heights,NSW,-29.69829,152.83823
Waterways,VIC,-38.01476,145.13052
Watgania,VIC,-37.4171,142.616
Watheroo,WA,-30.2613,116.06824
Watinuma,SA,-26.5224,131.881
Watraba,SA,-31.92396,133.21651
Watson,ACT,-35.23833,149.15333
Watsonia,VIC,-37.708,145.083
Watsonia North,VIC,-37.7,145.081
Watsons Bay,NSW,-33.83982,151.28166
Watsons Creek,NSW,-30.72354,151.05093
Watsons Creek,VIC,-37.67,145.258
Watsons Crossing,QLD,-29.08278,151.29075
Watsonville,QLD,-17.35506,145.32766
Wattamolla,NSW,-34.0731,151.05676
Wattamondara,NSW,-33.9409,148.59831
Wattening,WA,-31.32535,116.40058
Wattle Bank,VIC,-38.574,145.6995
Wattle Camp,QLD,-26.46137,151.97242
Wattle Creek,VIC,-36.96,143.12301
Wattle Flat,NSW,-33.15236,149.69549
Wattle Flat,SA,-35.41638,138.37605
Wattle Flat,VIC,-37.48539,143.94872
Wattle Glen,VIC,-37.66839,145.18726
Wattle Grove,NSW,-33.94922,150.94241
Wattle Grove,QLD,-26.54726,151.69837
Wattle Grove,TAS,-43.16839,147.01122
Wattle Grove,WA,-32.00815,115.997
Wattle Hill,TAS,-42.76106,147.65755
Wattle Hill,VIC,-38.75512,143.25149
Wattle Park,SA,-34.92781,138.67707
Wattle Park,VIC,-37.83837,145.10563
Wattle Ponds,NSW,-32.52054,151.19276
Wattle Range,SA,-37.48874,140.26566
Wattle Range East,SA,-37.38944,140.64621
Wattle Ridge,NSW,-34.30237,150.42477
Wattle Ridge,QLD,-28.00209,150.98026
Wattle Springs,NSW,-31.3801,149.316
Wattlebank,QLD,-23.13502,150.45805
Wattletree Road Po,VIC,-37.8638,145.041
Wattleup,WA,-32.17711,115.80312
Watton,NSW,-33.31204,149.42029
Wattoning,WA,-30.76613,118.20923
Wattville,VIC,-36.24745,145.70404
Waua Islet,QLD,-10.11642,142.12755
Waubra,VIC,-37.36296,143.64003
Wauchope,NSW,-31.47214,152.73251
Waugh Pocket,QLD,-17.44677,145.93864
Waugorah,NSW,-34.50929,143.81006
Waukaringa,SA,-32.28614,139.44438
Waukivory,NSW,-32.13429,152.07254
Wauraltee,SA,-34.6178,137.58285
Waurn Ponds,VIC,-38.20881,144.27091
Wave Hill,NT,-17.43333,130.83333
Wavell Heights,QLD,-27.393,153.048
Wavell Heights North,QLD,-27.38967,153.04922
Waverley,NSW,-33.89969,151.25542
Waverley,QLD,-21.52627,139.06585
Waverley,TAS,-41.43333,147.18333
Waverley Gardens,VIC,-37.93675,145.19158
Waverly,NSW,-31.8493,151.06206
Waverton,NSW,-33.84016,151.19543
Way Way,NSW,-30.75747,152.96841
Wayatinah,TAS,-42.3911,146.50111
Waygara,VIC,-37.75045,148.31861
Wayo,NSW,-34.6156,149.62186
Wayville,SA,-34.94533,138.59254
Weabonga,NSW,-31.2161,151.32394
Wealwandangie,QLD,-24.47116,148.02099
Wean,NSW,-30.70728,150.27273
Weatherboard,VIC,-37.44224,143.67186
Webb,QLD,-17.53005,146.05008
Webb Beach,SA,-34.4455,138.26051
Webbers Creek,NSW,-32.60128,151.47912
Webberton,WA,-28.75346,114.62959
Webbs Creek,NSW,-33.35,150.93333
Weddell,NT,-12.67336,131.04777
Wedderburn,NSW,-34.12612,150.81789
Wedderburn,VIC,-36.41667,143.61667
Wedderburn Junction,VIC,-36.43525,143.68914
Wedge Island,SA,-35.1561,136.473
Wedge Island,WA,-30.79043,115.2174
Wedgecarrup,WA,-33.42105,117.184
Wedgefield,WA,-20.36351,118.59037
Wee Jasper,NSW,-35.16198,148.68623
Wee Waa,NSW,-30.22657,149.44547
Wee Wee Rup,VIC,-35.8648,144.30121
Weeaproinah,VIC,-38.62243,143.49359
Weedallion,NSW,-34.19512,147.90154
Weegena,TAS,-41.46932,146.4728
Weekeroo,SA,-32.2165,139.968
Weelong,NSW,-33.3728,148.00249
Weemelah,NSW,-28.90416,149.04085
Weengallon,QLD,-28.35687,149.05456
Weeragua,VIC,-37.56217,149.19605
Weering,VIC,-38.12311,143.63549
Weerite,VIC,-38.25568,143.24701
Weeroona Island,SA,-33.1022,138.034
Weerriba,QLD,-22.78835,150.66938
Weetah,TAS,-41.45848,146.64525
Weetaliba,NSW,-31.65501,149.59053
Weetangera,ACT,-35.25,149.049
Weethalle,NSW,-33.86849,146.61667
Weetulta,SA,-34.24856,137.68417
Wehla,VIC,-36.60182,143.64545
Weilmoringle,NSW,-29.23847,146.91936
Weipa,QLD,-12.64929,141.84699
Weipa Airport,QLD,-12.68096,141.92396
Weir River,QLD,-27.71258,150.64817
Weir Views,VIC,-37.732,144.576
Weismantels,NSW,-32.26149,151.91182
Weja,NSW,-33.53875,146.82661
Welaregang,NSW,-36.01667,147.96667
Welbourn Hill,SA,-27.345,134.077
Welbungin,WA,-30.82501,117.99495
Welby,NSW,-34.43854,150.43413
Welcome Creek,QLD,-24.7753,152.27439
Weld Range,WA,-27.08928,117.67463
Weldborough,TAS,-41.19841,147.90363
Welland,SA,-34.90418,138.55812
Wellard,WA,-32.26327,115.86291
Wellcamp,QLD,-27.55706,151.85876
Wellers Hill,QLD,-27.51951,153.04993
Wellesley,QLD,-27.1906,149.0541
Wellesley,WA,-33.21374,115.76102
Wellesley Islands,QLD,-16.72528,139.4685
Wellingrove,NSW,-29.52613,151.40342
Wellington,NSW,-32.55204,148.94929
Wellington,SA,-35.29125,139.38878
Wellington East,SA,-35.35809,139.39515
Wellington Forest,WA,-33.43395,115.9461
Wellington Mill,WA,-33.46517,115.91017
Wellington Park,TAS,-42.89849,147.23001
Wellington Point,QLD,-27.487,153.239
Wellington Vale,NSW,-29.41728,151.73037
Wells Crossing,NSW,-29.88962,153.02653
Wellsford,VIC,-36.68859,144.39011
Wellstead,WA,-34.49525,118.60146
Welsby,QLD,-26.98623,153.12406
Welshmans Reef,VIC,-37.06635,144.04054
Welshpool,VIC,-38.66667,146.43333
Welshpool,WA,-31.99151,115.94976
Welshpool Dc,WA,-31.9891,115.945
Wembley,WA,-31.9343,115.82
Wembley Downs,WA,-31.91337,115.77275
Wemen,VIC,-34.77225,142.65234
Wendoree Park,NSW,-33.45408,151.16071
Wendouree,VIC,-37.532,143.823
Wendouree Village,VIC,-37.532,143.823
Wengenville,QLD,-26.85628,151.63654
Wenlock,QLD,-12.49862,142.62517
Wensleydale,VIC,-38.34052,144.0419
Wentworth,NSW,-33.9563,141.97631
Wentworth,VIC,-37.3086,147.488
Wentworth Falls,NSW,-33.72063,150.37906
Wentworth Point,NSW,-33.828,151.077
Wentworth Port,NSW,-33.828,151.077
Wentworthville,NSW,-33.80591,150.97019
Wepar,SA,-37.60981,140.71473
Wepowie,SA,-32.83043,138.48291
Werai,NSW,-34.58333,150.35
Weranga,QLD,-27.2672,150.70909
Were Street Po,VIC,-37.9255,145.0
Wereboldera,NSW,-35.39872,148.24156
Weribone,QLD,-27.20326,148.8697
Wermatong,NSW,-35.36794,148.28152
Werneth,VIC,-37.92917,143.62412
Werombi,NSW,-33.9818,150.58459
Werona,VIC,-37.25864,144.0419
Werri Beach,NSW,-34.73277,150.83404
Werribee,VIC,-37.8998,144.66414
Werribee South,VIC,-37.937,144.697
Werrikimbe,NSW,-31.25014,152.21145
Werrimull,VIC,-34.41151,141.44625
Werrington,NSW,-33.75943,150.74708
Werrington County,NSW,-33.7478,150.74758
Werrington Downs,NSW,-33.7391,150.7273
Werris Creek,NSW,-31.35997,150.60529
Wertaloona,SA,-30.9452,139.439
Wesburn,VIC,-37.767,145.647
Wesley Vale,TAS,-41.18508,146.44347
West Albury,NSW,-36.073,146.89
West Amberley,QLD,-27.6333,152.7
West Armidale,NSW,-30.50156,151.6662
West Arnhem,NT,-12.2562,133.657
West Ballidu,WA,-30.60991,116.65462
West Ballina,NSW,-28.86462,153.53326
West Bathurst,NSW,-33.40869,149.56136
West Beach,SA,-34.94528,138.50375
West Beach,WA,-33.87036,121.88975
West Bendigo,VIC,-36.75293,144.24566
West Binnu,WA,-28.01741,114.54099
West Bundaleer,SA,-33.2828,138.457
West Bungawalbin,NSW,-29.1126,153.108
West Burleigh,QLD,-28.11216,153.44147
West Busselton,WA,-33.65598,115.32406
West Cape Howe,WA,-35.10722,117.6165
West Casuarinas,WA,-28.9321,115.265
West Chatswood,NSW,-33.79667,151.16217
West Coolup,WA,-32.73998,115.87455
West Coraki,NSW,-29.0229,153.2
West Creek,VIC,-38.55221,145.62941
West Croydon,SA,-34.89,138.558
West Devonport,TAS,-41.17706,146.34518
West End,QLD,-27.4802,153.0122
West End,WA,-28.77833,114.58585
West Fitzgerald,WA,-33.80364,119.32774
West Footscray,VIC,-37.80067,144.87166
West Gladstone,QLD,-23.85833,151.24583
West Gosford,NSW,-33.415,151.318
West Haldon,QLD,-27.8057,152.10549
West Haven,NSW,-31.63495,152.78383
West Hindmarsh,SA,-34.90542,138.5625
West Hobart,TAS,-42.88361,147.315
West Holleton,WA,-32.0281,119.03491
West Hoxton,NSW,-33.93569,150.8308
West Ipswich,QLD,-27.61667,152.75
West Island Cocos (Keeling) Islands,WA,-12.1887,96.82939
West Kalgoorlie,WA,-30.78009,121.4338
West Kempsey,NSW,-31.05721,152.82941
West Kentish,TAS,-41.3936,146.26395
West Lakes,SA,-34.87222,138.49622
West Lakes Shore,SA,-34.86349,138.48622
West Lamington,WA,-30.75105,121.45735
West Launceston,TAS,-41.451,147.1292
West Leederville,WA,-31.94069,115.83168
West Lyons River,WA,-24.45982,115.61217
West Mackay,QLD,-21.14949,149.16446
West Melbourne,VIC,-37.81145,144.9254
West Montagu,TAS,-40.78527,144.89204
West Moonah,TAS,-42.85083,147.27806
West Mooreville,TAS,-41.0918,145.83827
West Nowra,NSW,-34.88249,150.58497
West Pennant Hills,NSW,-33.74624,151.02967
West Perth,WA,-31.94533,115.84743
West Pine,TAS,-41.15309,146.00152
West Pingelly,WA,-32.53277,117.08407
West Pinjarra,WA,-32.64161,115.8087
West Point,QLD,-19.14641,146.80266
West Popanyinning,WA,-32.6808,116.99147
West Prairie,QLD,-27.47255,151.36732
West Pymble,NSW,-33.762,151.12807
West Range,SA,-36.71107,139.87617
West Richmond,SA,-34.93914,138.54999
West Ridgley,TAS,-41.15649,145.77484
West River,WA,-33.4892,119.64273
West Rockhampton,QLD,-23.3789,150.4894
West Ryde,NSW,-33.80677,151.08246
West Scottsdale,TAS,-41.18827,147.4387
West Stowe,QLD,-23.89653,151.14348
West Swan,WA,-31.84607,115.9889
West Takone,TAS,-41.1681,145.5659
West Tamworth,NSW,-31.1,150.91667
West Toodyay,WA,-31.52802,116.40514
West Ulverstone,TAS,-41.14718,146.12697
West Wallsend,NSW,-32.90623,151.57566
West Wellesley Islands,QLD,-16.72528,139.4685
West Wiangaree,NSW,-28.55406,152.95958
West Wodonga,VIC,-36.12421,146.85742
West Wollongong,NSW,-34.42441,150.8682
West Woombye,QLD,-26.66667,152.93333
West Wyalong,NSW,-33.91677,147.20438
Westall,SA,-32.91768,134.09103
Westbourne Park,SA,-34.96972,138.59583
Westbrook,NSW,-32.49705,151.28758
Westbrook,QLD,-27.60753,151.82922
Westbury,TAS,-41.53837,146.84178
Westbury,VIC,-38.14131,146.22029
Westby,NSW,-35.5306,147.432
Westby,VIC,-35.63349,143.94724
Westcourt,QLD,-16.93049,145.75367
Westdale,NSW,-31.09673,150.84931
Westdale,WA,-32.30976,116.60743
Westella,NSW,-32.29556,148.82753
Western Creek,QLD,-27.92136,150.84307
Western Creek,TAS,-41.64236,146.50803
Western Flat,SA,-36.56773,140.70189
Western Junction,TAS,-41.55453,147.20917
Western River,SA,-35.75962,136.96962
Westerway,TAS,-42.67569,146.79614
Westfield,WA,-32.11215,116.00433
Westgate,NSW,-33.8812,151.171
Westgrove,QLD,-25.44031,148.44047
Westlake,QLD,-27.55,152.91667
Westleigh,NSW,-33.72299,151.07064
Westmar,QLD,-27.91792,149.7161
Westmead,NSW,-33.80857,150.98696
Westmeadows,VIC,-37.67794,144.88431
Westmere,VIC,-37.67342,142.95661
Westminster,WA,-31.86643,115.84078
Weston,ACT,-35.338,149.059
Weston,NSW,-32.815,151.45111
Weston Creek,ACT,-35.34102,149.05253
Westonia,WA,-31.28575,118.69815
Westons Flat,SA,-33.9122,139.902
Westvale,QLD,-26.8442,152.7182
Westville,NSW,-33.748,148.758
Westwood,NSW,-35.36624,147.97384
Westwood,QLD,-23.62638,150.16273
Westwood,TAS,-41.49643,146.94553
Westwood,WA,-33.56339,117.32733
Wetherill Park,NSW,-33.8498,150.911
Wetherill Park Bc,NSW,-33.847,150.903
Wetherill Park Dc,NSW,-33.8498,150.911
Wetheron,QLD,-25.46174,151.66823
Wetuppa,NSW,-35.35846,143.89809
Weyba Downs,QLD,-26.45,153.05
Weymouth,TAS,-41.01667,147.15
Whalan,NSW,-33.7583,150.8083
Whale Beach,NSW,-33.61314,151.3305
Whanregarwen,VIC,-37.2225,145.6
Wharminda,SA,-33.95354,136.24579
Wharparilla,VIC,-36.09007,144.65818
Wharps,QLD,-18.72926,146.06272
Wheatlands,QLD,-26.21899,151.84458
Wheatsheaf,VIC,-37.32741,144.22177
Wheatvale,QLD,-28.1613,151.86945
Wheeler Heights,NSW,-33.7315,151.28016
Wheelers Hill,VIC,-37.90679,145.18901
Wheeny Creek,NSW,-33.44536,150.79792
Wheeo,NSW,-34.52109,149.28476
Wherrol Flat,NSW,-31.78151,152.22382
Whetstone,QLD,-28.57314,150.84531
Whian Whian,NSW,-28.64708,153.31432
Whichello,QLD,-27.29255,151.98908
Whim Creek,WA,-20.8633,117.83372
Whinstanes,QLD,-27.4381,153.082
Whiporie,NSW,-29.28912,153.01108
Whipstick,VIC,-36.65135,144.27791
Whirily,VIC,-35.89607,142.9773
Whitby,WA,-32.28267,115.99646
White Beach,TAS,-43.12424,147.72015
White Cliffs,NSW,-31.0204,143.04036
White Gum Valley,WA,-32.06135,115.7682
White Gums,NT,-23.7549,133.772
White Hill,SA,-35.13883,139.21827
White Hills,TAS,-41.51426,147.25787
White Hills,VIC,-36.73333,144.3
White Hut,SA,-35.07163,136.9855
White Mountain,QLD,-27.434,152.10037
White Patch,QLD,-27.03083,153.12556
White Peak,WA,-28.6324,114.64992
White Rock,NSW,-33.45652,149.6161
White Rock,QLD,-27.68048,152.83457
White Sands,SA,-35.1942,139.3095
White Top,NSW,-33.7497,145.917
White Well Corner,SA,-31.8567,133.29319
Whitebridge,NSW,-32.96985,151.72103
Whitefoord,TAS,-42.43219,147.52775
Whiteheads Creek,VIC,-37.02667,145.25769
Whitelaw,VIC,-38.43608,145.77174
Whiteman,WA,-31.82247,115.93497
Whiteman Creek,NSW,-29.57721,152.85132
Whitemark,TAS,-40.09134,148.01785
Whitemore,TAS,-41.58667,146.92528
Whites Flat,SA,-34.49288,135.85569
Whites Hill,QLD,-27.5098,153.082
Whites River,SA,-34.49439,135.92904
Whites Valley,SA,-35.28002,138.51653
Whiteside,QLD,-27.255,152.932
Whitfield,QLD,-16.88944,145.73283
Whitfield,VIC,-36.74831,146.416
Whitlam,ACT,-35.57314,148.70898
Whitlands,VIC,-36.77528,146.36354
Whitlow,NSW,-29.8621,150.687
Whitsundays,QLD,-20.1862,148.727
Whittaker,WA,-32.54777,116.00867
Whittingham,NSW,-32.59971,151.19859
Whittington,VIC,-38.18,144.39
Whittlesea,VIC,-37.51389,145.11389
Whitton,NSW,-34.51808,146.18225
Whitwarta,SA,-34.1,138.33333
Whoorel,VIC,-38.3696,143.83132
Whoota,NSW,-32.31489,152.4827
Whorouly,VIC,-36.48966,146.57265
Whorouly East,VIC,-36.532,146.63877
Whorouly South,VIC,-36.56954,146.60371
Whroo,VIC,-36.7098,145.03073
Whyalla,SA,-33.03797,137.57531
Whyalla Barson,SA,-32.973,137.565
Whyalla Dc,SA,-33.038,137.575
Whyalla Jenkins,SA,-33.02689,137.51036
Whyalla Norrie,SA,-33.02871,137.54227
Whyalla Norrie East,SA,-33.02871,137.54227
Whyalla Norrie North,SA,-33.02871,137.54227
Whyalla Playford,SA,-33.02897,137.55947
Whyalla Stuart,SA,-33.02972,137.52263
Whyanbeel,QLD,-16.38425,145.34131
Whylandra Crossing,NSW,-32.19492,148.49819
Whyte Yarcowie,SA,-33.2726,138.83589
Wiaborough,NSW,-34.2395,149.884
Wiagdon,NSW,-33.20403,149.67483
Wialki,WA,-30.46595,118.07521
Wiangaree,NSW,-28.52821,152.96951
Wiarborough,NSW,-34.23954,149.88437
Wiawera,SA,-32.2928,140.403
Wicherina,WA,-28.68486,115.00405
Wicherina South,WA,-28.78257,115.01776
Wickepin,WA,-32.78161,117.50283
Wickham,NSW,-32.924,151.76
Wickham,NT,-12.5733,130.925
Wickham,TAS,-39.75883,143.85755
Wickham,WA,-20.6732,117.14727
Wickliffe,VIC,-37.67625,142.70756
Widden,NSW,-32.40349,150.39464
Widgee,QLD,-26.2177,152.43057
Widgee Crossing North,QLD,-26.187,152.61779
Widgee Crossing South,QLD,-26.2009,152.60604
Widgeegoara,QLD,-28.35856,146.31439
Widgelli,NSW,-34.33577,146.15834
Widgiemooltha,WA,-31.49492,121.5746
Widgiewa,NSW,-35.0472,146.19863
Wieambilla,QLD,-27.03654,150.48415
Wights Mountain,QLD,-27.39583,152.84389
Wigley Flat,SA,-34.1796,140.23
Wigton,QLD,-25.96514,151.58252
Wijilawarrim,WA,-15.15904,128.55651
Wilberforce,NSW,-33.55944,150.84055
Wilberforce,WA,-31.7733,116.71295
Wilbetree,NSW,-32.50421,149.57097
Wilbinga,WA,-31.39932,115.60711
Wilburville,TAS,-42.04765,146.89684
Wilby,VIC,-36.15778,146.01583
Wilcannia,NSW,-31.55899,143.3785
Wilcherry,SA,-32.91594,136.45345
Wilcowie,SA,-32.1012,138.802
Wild Cattle Creek,NSW,-30.14637,152.74687
Wild Dog Valley,SA,-36.90755,140.75433
Wild Dog Valley,VIC,-38.36696,145.94547
Wild Horse Plains,SA,-34.34552,138.30501
Wildash,QLD,-28.34611,152.03227
Wildes Meadow,NSW,-34.62314,150.52984
Wildwood,VIC,-37.5718,144.7935
Wiley Park,NSW,-33.92287,151.06839
Wilga,WA,-33.7,116.23333
Wilga West,WA,-33.70451,116.13654
Wilgarrup,WA,-34.15194,116.19845
Wilgena,SA,-30.7329,134.86
Wilgoyne,WA,-30.77541,118.43968
Wilkatana Station,SA,-32.1281,137.777
Wilkawatt,SA,-35.37328,140.36158
Wilkesdale,QLD,-26.36118,151.67368
Wilkur,VIC,-36.09763,142.68017
Willagee,WA,-32.05247,115.80226
Willagee Central,WA,-32.05247,115.80226
Willala,NSW,-30.7895,149.94628
Willalo,SA,-33.47693,138.73389
Willalooka,SA,-36.35997,140.34223
Willamulka,SA,-33.90602,137.78854
Willangie,VIC,-35.75631,142.83842
Willare,WA,-17.72655,123.65655
Willaston,SA,-34.591,138.744
Willatook,VIC,-38.1319,142.19986
Willaura,VIC,-37.54227,142.7369
Willaura North,VIC,-37.3658,142.77202
Willawarrin,NSW,-30.93556,152.63248
Willawong,QLD,-27.6,153.0
Willbriggie,NSW,-34.41701,145.98912
Willenabrina,VIC,-36.01762,142.20976
Willetton,WA,-32.04878,115.89215
Willi Willi,NSW,-30.93075,152.47128
William Bay,WA,-34.98663,117.20882
William Creek,SA,-28.9078,136.342
Williams,WA,-33.0191,116.75
Williams Landing,VIC,-37.8615,144.744
Williams Raaf,VIC,-37.9232,144.749
Williamsdale,ACT,-35.3413,149.21
Williamstown,SA,-34.67078,138.88826
Williamstown,VIC,-37.861,144.885
Williamstown,WA,-30.74444,121.48513
Williamstown North,VIC,-37.85176,144.869
Williamtown,NSW,-32.815,151.84278
Williamtown Raaf,NSW,-32.7936,151.8515
Willie Ploma,NSW,-35.11509,148.05121
Willigobung,NSW,-35.66279,148.0279
Willina,NSW,-32.17796,152.26853
Willippa,SA,-31.7373,139.118
Willmot,NSW,-33.7254,150.79238
Willochra,SA,-32.21321,138.21488
Willoughby,NSW,-33.80711,151.19937
Willoughby,SA,-35.80759,138.09777
Willoughby East,NSW,-33.799,151.206
Willoughby North,NSW,-33.795,151.204
Willow Banks,SA,-35.05526,139.34565
Willow Creek,SA,-35.56802,138.42327
Willow Grove,VIC,-38.06905,146.16236
Willow Springs,SA,-31.4722,138.884
Willow Tree,NSW,-31.65,150.73333
Willow Vale,NSW,-34.73333,150.8
Willow Vale,QLD,-27.84278,153.26472
Willowbank,QLD,-27.68333,152.66667
Willowie,SA,-32.69283,138.35408
Willowmavin,VIC,-37.25543,144.87175
Willowra,NT,-21.24777,132.61114
Willows,QLD,-23.66301,147.51169
Willows Gemfields,QLD,-23.66301,147.51169
Willowvale,QLD,-28.12397,152.05523
Willowvale,VIC,-37.87412,143.45913
Wills,QLD,-23.01638,139.9961
Willsden,SA,-32.507,137.779
Willson River,SA,-35.83298,137.95291
Willsons Downfall,NSW,-28.70415,152.11648
Willung,VIC,-38.24485,146.80371
Willung South,VIC,-38.33763,146.72225
Willunga,SA,-35.27431,138.55599
Willunga Hill,SA,-35.31301,138.57658
Willunga South,SA,-35.29536,138.55161
Willurah,NSW,-34.96961,145.10768
Willyaroo,SA,-35.28098,138.91525
Willyung,WA,-34.93913,117.85782
Wilmington,SA,-32.6132,138.12006
Wilmot,TAS,-41.38511,146.16608
Wilora,NT,-21.7463,133.726
Wilpinjong,NSW,-32.34908,149.89588
Wilson,WA,-32.0197,115.91161
Wilson Beach,QLD,-20.47506,148.72306
Wilson Valley,QLD,-25.57255,151.86634
Wilsons Creek,NSW,-28.5652,153.4346
Wilsons Hill,VIC,-36.72841,144.1077
Wilsons Plains,QLD,-27.84604,152.65598
Wilsons Pocket,QLD,-26.13074,152.80883
Wilsons Promontory,VIC,-38.95886,146.36823
Wilsons Valley,NSW,-36.3861,148.393
Wilsonton,QLD,-27.54,151.918
Wilsonton Heights,QLD,-27.532,151.926
Wilston,QLD,-27.435,153.021
Wilton,NSW,-34.23333,150.7
Wilton,NT,-14.4025,135.086
Wiltshire,TAS,-40.83832,145.26816
Wiluna,WA,-26.59432,120.22735
Wilyabrup,WA,-33.77119,115.03423
Wimbledon,NSW,-33.53878,149.44781
Wimbledon Heights,VIC,-38.47998,145.23283
Wimborne,NSW,-30.6768,150.651
Winburndale,NSW,-33.31398,149.8009
Winchelsea,VIC,-38.24378,143.99433
Winchelsea South,VIC,-38.3225,143.98306
Winchester,QLD,-22.2894,148.069
Winchester,WA,-29.7641,116.024
Windabout,WA,-33.82244,121.91061
Windale,NSW,-32.99085,151.68011
Windang,NSW,-34.52737,150.87402
Windaroo,QLD,-27.74575,153.19438
Windella,NSW,-32.69889,151.48056
Windellama,NSW,-35.02557,149.91037
Windera,NSW,-33.2055,149.02097
Windera,QLD,-26.03188,151.81094
Windermere,NSW,-32.6817,151.443
Windermere,QLD,-24.8634,152.415
Windermere,TAS,-41.3122,147.018
Windermere,VIC,-37.5137,143.72
Windermere Park,NSW,-33.11597,151.53258
Windeyer,NSW,-32.79411,149.56982
Windeyer,QLD,-24.56712,146.40314
Windorah,QLD,-25.42056,142.65472
Windowie,NSW,-35.37434,148.13241
Windradyne,NSW,-33.40402,149.54407
Windsor,NSW,-33.615,150.81722
Windsor,QLD,-27.43268,153.03201
Windsor,SA,-34.39637,138.31947
Windsor,VIC,-37.854,144.988
Windsor Downs,NSW,-33.657,150.81
Windsor Gardens,SA,-34.867,138.651
Windy,NSW,-31.62474,150.40547
Windy Harbour,WA,-34.8084,116.07398
Winegrove,NSW,-29.54268,152.69124
Winfield,QLD,-24.55274,152.01461
Wingadee,NSW,-30.39364,148.30021
Wingala,NSW,-33.7586,151.29
Wingan River,VIC,-37.53461,149.39219
Wingaroo,TAS,-39.84325,147.97029
Wingeel,VIC,-38.09917,143.80558
Wingellina,WA,-26.0644,128.931
Wingello,NSW,-34.69008,150.15519
Wingen,NSW,-31.89654,150.87802
Wingfield,SA,-34.842,138.564
Wingham,NSW,-31.85813,152.35578
